Row	p_EC	sensitivity	precision	relation	genus	species
Root552	0.253345677973235	0.1727199354318	0.251468860164512	0.9558	0	0
Root553	0.886709872906321	0.476190476190476	0.267452402538531	0.8736	0	0
Root554	1.26310916589513	0.634382566585956	0.259577278731836	0.9613	0	0
Root558	0.434306876525545	0.292171105730428	0.292171105730428	0.9682	0	0
Root559	0.249726454002188	0.19047619047619	0.358662613981763	0.8942	0	0
Root561	0.510310579917515	0.324455205811138	0.271805273833671	0.8986	0	0
Root562	0.173722750610218	0.143664245359161	0.256115107913669	0.9131	0	0
Root563	0.980809696153522	0.525423728813559	0.263030303030303	0.8781	0	0
Root564	0.311253261509974	0.23728813559322	0.259946949602122	0.97	0	0
Root565	0.767275481861796	0.462469733656174	0.231141589350545	0.8866	0	0
Root568	0.206295766349634	0.168684422921711	0.22400857449089	0.8739	0	0
Root569	0.173722750610218	0.142857142857143	0.240489130434783	0.9131	0	0
Root60	0.832421513340628	0.454398708635997	0.264319248826291	0.8855	0	0
Root604	0.560979715512162	0.351089588377724	0.265243902439024	0.8937	0	0
Root608	0.546502819627977	0.342211460855529	0.253436939629408	0.9553	0	0
Root61	0.832421513340628	0.472154963680387	0.259078830823738	0.8736	0	0
Root614	0.62974497096204	0.387409200968523	0.255455029270889	0.875	0	0
Root627	0.575456611396347	0.366424535916061	0.267216009417304	0.8986	0	0
Root63	0.408972308728221	0.287328490718321	0.250351617440225	0.8832	0	0
Root630	0.256964901944281	0.209846650524617	0.237226277372263	0.8982	0	0
Root635	0.18096119855231	0.137207425343019	0.349794238683128	0.9484	0	0
