Row	p_EC	sensitivity	precision	relation	genus	species
Root280D1	0.577308063252106	0.689450222882615	0.286331379203949	0.89	0	0
Root29	0.645226658928824	0.765230312035661	0.238812891258984	0.8845	0	0
Root31	0.64831386782322	0.780832095096582	0.225488092683973	0.9378	0	0
Root318D1	0.622072592220852	0.739970282317979	0.22113676731794	0.8903	0	0
Root322	0.566502832121719	0.682020802377415	0.274029850746269	0.89	0	0
Root329	0.696165605686363	0.796433878157504	0.224220874294081	0.9295	0	0
Root332	0.549523183202539	0.671619613670134	0.297662166611788	0.9067	0	0
Root335	0.620528987773654	0.75037147102526	0.229024943310658	0.9019	0	0
Root336D2	0.62361619666805	0.760029717682021	0.244094488188976	0.9019	0	0
Root342	0.571133645463313	0.711738484398217	0.227715711908724	0.9274	0	0
Root343	0.572677249910511	0.712481426448737	0.228116079923882	0.9274	0	0
Root344	0.608180152196069	0.742942050520059	0.255362614913177	0.8928	0	0
Root351	0.631334218904041	0.7555720653789	0.224354731965586	0.9019	0	0
Root369	0.679185956767183	0.806092124814265	0.205065205065205	0.9024	0	0
Root381	0.625159801115248	0.75408618127786	0.253623188405797	0.93	0	0
Root4	0.585026085488097	0.699108469539376	0.278567199526347	0.8963	0	0
Root401	0.68999118789757	0.790490341753343	0.230004323389537	0.9295	0	0
Root402	0.592744107724087	0.711738484398217	0.235380835380835	0.8903	0	0
Root404	0.592744107724087	0.713967310549777	0.225428102275393	0.8845	0	0
Root405	0.611267361090465	0.728826151560178	0.240677134445535	0.8889	0	0
Root411	0.628247010009645	0.742942050520059	0.220945647370747	0.8903	0	0
Root413D1	0.605092943301672	0.742942050520059	0.260688216892596	0.9279	0	0
Root418	0.620528987773654	0.74962852897474	0.220498251748252	0.9019	0	0
Root420	0.568046436568917	0.693907875185735	0.274544385655497	0.8346	0	0
Root423	0.657575494506409	0.789747399702823	0.231489547038328	0.9378	0	0
Root431	0.64059584558723	0.774145616641902	0.236549375709421	0.9026	0	0
Root434	0.629790614456843	0.7481426448737	0.218485571707529	0.8903	0	0
Root436	0.586569689935295	0.715453194650817	0.274750356633381	0.9244	0	0
Root444D2	0.716232463499939	0.823179791976226	0.26113598868725	0.9344	0	0
Root456	0.611267361090465	0.731797919762258	0.260650965863985	0.8898	0	0
Root472D3	0.602005734407276	0.723625557206538	0.268171806167401	0.8914	0	0
Root473	0.609723756643267	0.739227340267459	0.222147800848404	0.8903	0	0
Root480	0.611267361090465	0.742199108469539	0.265620845519809	0.9151	0	0
Root482	0.635965032245635	0.761515601783061	0.255229083665339	0.9396	0	0
Root483D1	0.645226658928824	0.770430906389302	0.240714948932219	0.93	0	0
Root483D2	0.631334218904041	0.772659732540862	0.239410681399632	0.9396	0	0
Root485	0.588113294382493	0.711738484398217	0.264130135097877	0.8814	0	0
Root487D2Y	0.560328414332926	0.702823179791976	0.23334977799704	0.9233	0	0
Root491	0.643683054481626	0.778603268945022	0.261738261738262	0.9396	0	0
Root494	0.566502832121719	0.691679049034175	0.276425178147268	0.9107	0	0
Root495	0.577308063252106	0.705794947994057	0.265140943343567	0.8914	0	0
Root50	0.566502832121719	0.690193164933135	0.213122275751319	0.8979	0	0
Root52	0.673011538978391	0.790490341753343	0.280442804428044	0.9464	0	0
Root53	0.580395272146502	0.694650817236256	0.29551201011378	0.89	0	0
Root55	0.654488285612013	0.781575037147103	0.222598391874736	0.8996	0	0
Root552	0.605092943301672	0.730312035661218	0.262483311081442	0.9318	0	0
Root553	0.575764458804908	0.687964338781575	0.287220843672457	0.89	0	0
Root554	0.605092943301672	0.730312035661218	0.258888596260205	0.9373	0	0
Root558	0.657575494506409	0.789747399702823	0.229937270170885	0.9378	0	0
Root559	0.586569689935295	0.716196136701337	0.26965034965035	0.9107	0	0
Root561	0.585026085488097	0.703566121842496	0.257546913244493	0.9151	0	0
Root562	0.677642352319985	0.780832095096582	0.230431922823942	0.9295	0	0
Root563	0.603549338854474	0.721396731054978	0.259279038718291	0.8945	0	0
Root564	0.629790614456843	0.761515601783061	0.261479591836735	0.9396	0	0
Root565	0.615898174432059	0.732540861812779	0.231455399061033	0.903	0	0
Root568	0.600462129960078	0.715453194650817	0.235107421875	0.8903	0	0
Root569	0.696165605686363	0.796433878157504	0.23401004147566	0.9295	0	0
Root60	0.57422085435771	0.692421991084695	0.272514619883041	0.9018	0	0
Root604	0.575764458804908	0.706537890044577	0.265271966527197	0.9102	0	0
Root608	0.492409818656208	0.62332838038633	0.275805391190007	0.9314	0	0
Root61	0.578851667699304	0.695393759286776	0.25	0.89	0	0
Root614	0.626703405562446	0.75037147102526	0.236423220973783	0.8914	0	0
Root627	0.602005734407276	0.728826151560178	0.265997830802603	0.9151	0	0
Root63	0.668380725636796	0.795690936106984	0.217329545454545	0.8996	0	0
Root630	0.566502832121719	0.699108469539376	0.259729505934309	0.9147	0	0
Root635	0.57422085435771	0.703566121842496	0.268195978476352	0.9244	0	0
Root65	0.560328414332926	0.687221396731055	0.262485811577753	0.9147	0	0
Root651	0.646770263376022	0.780832095096582	0.249406739439962	0.9396	0	0
Root655	0.569590041016115	0.716939078751857	0.228889943074004	0.9233	0	0
Root656	0.563415623227323	0.708766716196137	0.226657163221668	0.9233	0	0
Root662	0.611267361090465	0.728826151560178	0.240913555992141	0.8889	0	0
Root667	0.586569689935295	0.716196136701337	0.267703415717856	0.9107	0	0
Root66D1	0.654488285612013	0.788261515601783	0.225026511134677	0.9026	0	0
Root670	0.618985383326456	0.7444279346211	0.260462698206395	0.93	0	0
Root672	0.514020280916982	0.651560178306092	0.246903153153153	0.9167	0	0
Root68	0.683816770108778	0.785289747399703	0.225373134328358	0.9295	0	0
Root682	0.626703405562446	0.75037147102526	0.236423220973783	0.8914	0	0
Root685	0.558784809885728	0.684992570579495	0.26045197740113	0.9265	0	0
Root690	0.602005734407276	0.734769687964339	0.257351027842831	0.9107	0	0
Root695	0.646770263376022	0.770430906389302	0.240213110956683	0.9318	0	0
