Row	p_EC	sensitivity	precision	relation	genus	species
Root420	0.517107489811378	0.603268945022288	0.515228426395939	0.8346	0	0
Root423	0.538717952072152	0.63001485884101	0.475869809203143	0.9378	0	0
Root431	0.507845863128189	0.607726597325409	0.491586538461538	0.9026	0	0
Root434	0.534087138730558	0.62481426448737	0.47433728144388	0.8903	0	0
Root436	0.495497027550604	0.582466567607727	0.532970768184908	0.9244	0	0
Root444D2	0.537174347624954	0.62852897473997	0.544401544401544	0.9344	0	0
Root456	0.509389467575388	0.594353640416048	0.521172638436482	0.8898	0	0
Root472D3	0.49086621420901	0.578008915304606	0.531784005468216	0.8914	0	0
Root473	0.512476676469784	0.609955423476969	0.470487106017192	0.8903	0	0
Root480	0.49086621420901	0.589895988112927	0.491336633663366	0.9151	0	0
Root482	0.527912720941765	0.62109955423477	0.48073605520414	0.9396	0	0
Root483D1	0.54026155651935	0.62555720653789	0.499406880189798	0.93	0	0
Root483D2	0.534087138730558	0.62332838038633	0.479977116704805	0.9396	0	0
Root485	0.520194698705775	0.598811292719168	0.549420586230402	0.8814	0	0
Root487D2Y	0.459994125265047	0.557949479940565	0.489889106327462	0.9233	0	0
Root491	0.54026155651935	0.63075780089153	0.485697940503433	0.9396	0	0
Root494	0.472342960842632	0.563150074294205	0.518822724161533	0.9107	0	0
Root495	0.47388656528983	0.550520059435364	0.575757575757576	0.8914	0	0
Root50	0.506302258680991	0.604011887072808	0.488875526157547	0.8979	0	0
Root52	0.520194698705775	0.601783060921248	0.555936856554564	0.9464	0	0
Root53	0.509389467575388	0.601040118870728	0.537898936170213	0.89	0	0
Root55	0.524825512047369	0.61887072808321	0.483459082994777	0.8996	0	0
Root552	0.526369116494567	0.612184249628529	0.507389162561576	0.9318	0	0
Root553	0.495497027550604	0.575780089153046	0.562409288824383	0.89	0	0
Root554	0.493953423103406	0.583209509658247	0.50974025974026	0.9373	0	0
Root558	0.543348765413747	0.634472511144131	0.475501113585746	0.9378	0	0
Root559	0.478517378631425	0.575780089153046	0.492689129052765	0.9107	0	0
Root561	0.483148191973019	0.581723625557207	0.492143306096794	0.9151	0	0
Root562	0.512476676469784	0.589153046062407	0.491325898389095	0.9295	0	0
Root563	0.500127840892199	0.587667161961367	0.5678391959799	0.8945	0	0
Root564	0.51556388536418	0.591381872213967	0.506683640992998	0.9396	0	0
Root565	0.529456325388963	0.616641901931649	0.487089201877934	0.903	0	0
Root568	0.506302258680991	0.590638930163447	0.49718574108818	0.8903	0	0
Root569	0.529456325388963	0.617384843982169	0.484830805134189	0.9295	0	0
Root60	0.517107489811378	0.604011887072808	0.540918163672655	0.9018	0	0
Root604	0.47388656528983	0.564635958395245	0.508701472556894	0.9102	0	0
Root608	0.44918889413466	0.549777117384844	0.497311827956989	0.9314	0	0
Root61	0.520194698705775	0.605497771173848	0.519108280254777	0.89	0	0
Root614	0.495497027550604	0.584695393759287	0.541265474552957	0.8914	0	0
Root627	0.497040631997802	0.595839524517088	0.491120636864666	0.9151	0	0
Root63	0.530999929836162	0.617384843982169	0.524952621604548	0.8996	0	0
Root630	0.486235400867415	0.581723625557207	0.483930778739184	0.9147	0	0
Root635	0.480060983078623	0.569093610698366	0.530103806228374	0.9244	0	0
Root65	0.481604587525821	0.580237741456166	0.492744479495268	0.9147	0	0
