Row	p_EC	sensitivity	precision	relation	genus	species
Leaf354	0.523281907600171	0.61961367013373	0.525851197982345	0.8973	0	0
Leaf357	0.475430169737028	0.563150074294205	0.520604395604396	0.8993	0	0
Leaf359	0.384357507352338	0.472511144130758	0.542199488491049	0.8307	0	0
Leaf361	0.55724120543853	0.640416047548291	0.504683840749415	0.9198	0	0
Leaf363	0.470799356395434	0.555720653789004	0.528248587570621	0.9314	0	0
Leaf369	0.535630743177756	0.62407132243685	0.518518518518518	0.8907	0	0
Leaf371	0.572677249910511	0.653789004457652	0.518562168532705	0.9378	0	0
Leaf38	0.51556388536418	0.610698365527489	0.532728451069345	0.9012	0	0
Leaf380	0.552610392096936	0.635215453194651	0.519756838905775	0.8936	0	0
Leaf383	0.566502832121719	0.647845468053492	0.515062020082693	0.9378	0	0
Leaf384	0.564959227674521	0.645616641901932	0.5108759553204	0.9378	0	0
Leaf386	0.602005734407276	0.684249628528975	0.509684560044272	0.9396	0	0
Leaf391	0.59891852551288	0.682763744427935	0.508296460176991	0.9396	0	0
Leaf394	0.430665640768282	0.518573551263002	0.525602409638554	0.8331	0	0
Leaf395	0.504758654233793	0.599554234769688	0.515654952076677	0.8814	0	0
Leaf396	0.578851667699304	0.655274888558692	0.50199203187251	0.9224	0	0
Leaf399	0.529456325388963	0.611441307578009	0.510229386236826	0.9304	0	0
Leaf400	0.509389467575388	0.601783060921248	0.496323529411765	0.8903	0	0
Leaf404	0.426034827426688	0.516344725111441	0.528115501519757	0.8331	0	0
Leaf405	0.47388656528983	0.556463595839525	0.538074712643678	0.8331	0	0
Leaf406	0.608180152196069	0.672362555720654	0.528004667444574	1	1	0
Leaf407	0.492409818656208	0.579494799405646	0.523841504365346	0.9058	0	0
Leaf41	0.489322609761812	0.563150074294205	0.561897702001483	0.8561	0	0
Leaf412	0.483148191973019	0.570579494799406	0.52856159669649	0.8973	0	0
Leaf414	0.439927267451471	0.514115898959881	0.511078286558346	0.9064	0	0
Leaf415	0.472342960842632	0.564635958395245	0.53072625698324	0.8945	0	0
Leaf416	0.443014476345867	0.517830609212481	0.513254786450663	0.9064	0	0
Leaf42	0.492409818656208	0.579494799405646	0.522088353413655	0.9058	0	0
Leaf420	0.498584236445	0.588410104011887	0.521739130434783	0.9186	0	0
Leaf427	0.563415623227323	0.646359583952452	0.51056338028169	0.9278	0	0
Leaf434	0.578851667699304	0.658989598811293	0.494425863991081	0.9295	0	0
Leaf436	0.520194698705775	0.608469539375929	0.52770618556701	0.89	0	0
Leaf44	0.466168543053839	0.562407132243685	0.52900069881202	0.8945	0	0
Leaf443	0.558784809885728	0.640416047548291	0.508554572271386	0.9357	0	0
Leaf446	0.520194698705775	0.605497771173848	0.545515394912985	0.893	0	0
Leaf453	0.595831316618484	0.679049034175334	0.508342602892102	0.9396	0	0
Leaf454	0.55724120543853	0.635958395245171	0.504716981132076	0.9314	0	0
Leaf456	0.54026155651935	0.632243684992571	0.506246281975015	0.9252	0	0
Leaf459	0.443014476345867	0.517830609212481	0.513254786450663	0.9064	0	0
Leaf460	0.563415623227323	0.646359583952452	0.511163337250294	0.9278	0	0
Leaf465	0.546435974308143	0.634472511144131	0.515700483091787	0.9304	0	0
Leaf466	0.529456325388963	0.611441307578009	0.509913258983891	0.9304	0	0
Leaf469	0.530999929836162	0.612184249628529	0.507389162561576	0.9304	0	0
Leaf48	0.583482481040898	0.665676077265973	0.5	0.9295	0	0
Leaf49	0.597374921065682	0.665676077265973	0.526748971193416	1	1	0
Leaf5	0.509389467575388	0.598068350668648	0.535239361702128	0.9058	0	0
Leaf50	0.631334218904041	0.699108469539376	0.519889502762431	0.8949	0	0
Leaf51	0.622072592220852	0.683506686478455	0.51656372824256	0.8949	0	0
Leaf53	0.611267361090465	0.677563150074294	0.505823627287854	0.8968	0	0
Leaf58	0.592744107724087	0.670133729569094	0.502227171492205	0.9295	0	0
Leaf61	0.568046436568917	0.652303120356612	0.51285046728972	0.9019	0	0
Leaf62	0.514020280916982	0.597325408618128	0.530693069306931	0.9022	0	0
Leaf64	0.493953423103406	0.583209509658247	0.518151815181518	0.9145	0	0
Leaf67	0.51556388536418	0.599554234769688	0.53197099538563	0.9022	0	0
Leaf68	0.558784809885728	0.641158989598811	0.509746012994684	0.9396	0	0
Leaf69	0.53254353428336	0.62035661218425	0.515750463248919	0.8889	0	0
Leaf7	0.554153996544134	0.644130757800892	0.527372262773723	0.8996	0	0
Leaf70	0.520194698705775	0.605497771173848	0.534776902887139	0.9151	0	0
Leaf72	0.588113294382493	0.663447251114413	0.52161214953271	0.9505	0	0
Leaf75	0.691534792344768	0.739227340267459	0.543418896777717	1	0	1
Leaf76	0.55724120543853	0.644130757800892	0.512108682811577	0.8886	0	0
Leaf78	0.554153996544134	0.641158989598811	0.508844339622642	0.8903	0	0
Leaf8	0.464624938606641	0.561664190193165	0.533898305084746	0.8945	0	0
Leaf82	0.514020280916982	0.590638930163447	0.536075522589346	0.8346	0	0
Leaf83	0.560328414332926	0.647845468053492	0.515976331360947	0.9255	0	0
Leaf84	0.554153996544134	0.640416047548291	0.512180629827689	0.8886	0	0
Leaf85	0.530999929836162	0.62184249628529	0.512239902080783	0.9277	0	0
Leaf86	0.534087138730558	0.616641901931649	0.507645259938838	0.9277	0	0
Leaf87	0.534087138730558	0.617384843982169	0.507326007326007	0.9304	0	0
Leaf88	0.546435974308143	0.633729569093611	0.516031457955233	0.9304	0	0
Leaf89	0.547979578755341	0.635958395245171	0.516908212560386	0.9304	0	0
Leaf9	0.497040631997802	0.580980683506687	0.53125	0.9058	0	0
Leaf90	0.535630743177756	0.614413075780089	0.503960999390615	0.9252	0	0
Leaf91	0.534087138730558	0.616641901931649	0.507334963325183	0.9277	0	0
Leaf92	0.534087138730558	0.613670133729569	0.503351614868982	0.9252	0	0
Leaf93	0.530999929836162	0.62184249628529	0.512553582363748	0.9277	0	0
Leaf94	0.547979578755341	0.635215453194651	0.51475015051174	0.9304	0	0
Leaf99	0.523281907600171	0.606983655274889	0.505882352941176	0.9304	0	0
Root100	0.580395272146502	0.647102526002972	0.512654502648617	0.9278	0	0
Root101	0.51556388536418	0.599554234769688	0.540884718498659	0.8945	0	0
Root102	0.603549338854474	0.682020802377415	0.513135830072666	0.9318	0	0
Root105	0.534087138730558	0.617384843982169	0.521003134796238	0.9279	0	0
Root107	0.5819388765937	0.667904903417533	0.524198250728863	0.8959	0	0
Root11	0.605092943301672	0.656760772659733	0.512463768115942	0.9837	1	0
Root112D2	0.480060983078623	0.572808320950966	0.52271186440678	0.8945	0	0
Root1203	0.603549338854474	0.690193164933135	0.51212789415656	0.9378	0	0
Root1204	0.609723756643267	0.680534918276374	0.503020318506315	0.9396	0	0
Root1212	0.57422085435771	0.648588410104012	0.511124121779859	0.9378	0	0
Root1217	0.558784809885728	0.641158989598811	0.509445100354191	0.8886	0	0
Root122	0.544892369860945	0.638930163447251	0.548819400127632	0.8954	0	0
Root1220	0.580395272146502	0.664190193164933	0.507090187180942	0.9378	0	0
Root1221	0.547979578755341	0.632986627043091	0.502654867256637	0.8845	0	0
Root1237	0.561872018780124	0.644873699851412	0.513002364066194	0.8887	0	0
Root1238	0.577308063252106	0.656760772659733	0.505431675242996	0.8845	0	0
Root123D2	0.504758654233793	0.572065378900446	0.498059508408797	0.9224	0	0
Root1240	0.568046436568917	0.644130757800892	0.516378796902918	0.9396	0	0
Root1252	0.611267361090465	0.684249628528975	0.50715859030837	0.9378	0	0
Root1257	0.535630743177756	0.634472511144131	0.514767932489452	0.8973	0	0
Root127	0.611267361090465	0.684249628528975	0.506322155030236	0.9378	0	0
Root1272	0.506302258680991	0.595096582466568	0.499376558603491	0.8887	0	0
Root1277	0.507845863128189	0.594353640416048	0.534045393858478	0.9302	0	0
Root1279	0.459994125265047	0.539375928677563	0.520430107526882	0.9314	0	0
Root1280	0.497040631997802	0.580237741456166	0.512131147540984	0.9154	0	0
Root1290	0.507845863128189	0.594353640416048	0.534045393858478	0.9302	0	0
Root1293	0.517107489811378	0.603268945022288	0.524547803617571	0.9018	0	0
Root1294	0.510933072022586	0.596582466567608	0.534620505992011	0.8979	0	0
Root1295	0.575764458804908	0.664933135215453	0.534328358208955	0.8996	0	0
Root1298	0.625159801115248	0.694650817236256	0.511767925561029	0.9378	0	0
Root1304	0.571133645463313	0.659732540861813	0.536880290205562	0.9026	0	0
Root131	0.605092943301672	0.656760772659733	0.512463768115942	0.9837	1	0
Root1310	0.592744107724087	0.677563150074294	0.509212730318258	0.8993	0	0
Root1312	0.625159801115248	0.694650817236256	0.511767925561029	0.9378	0	0
Root1319	0.55724120543853	0.649331352154532	0.543870566272558	0.8996	0	0
Root133	0.572677249910511	0.653046062407132	0.503436426116838	0.9019	0	0
Root1334	0.614354569984861	0.684249628528975	0.508558807288791	0.9396	0	0
Root135	0.595831316618484	0.679791976225854	0.514912774338773	0.8863	0	0
Root136	0.552610392096936	0.641158989598811	0.526862026862027	0.8872	0	0
Root137	0.503215049786595	0.596582466567608	0.525523560209424	0.8814	0	0
Root140	0.521738303152973	0.610698365527489	0.516981132075472	0.8942	0	0
Root142	0.608180152196069	0.682763744427935	0.506057268722467	0.9378	0	0
Root1423	0.446101685240264	0.528974739970282	0.508208422555318	0.9314	0	0
Root1433D1	0.497040631997802	0.591381872213967	0.523684210526316	0.89	0	0
Root1444	0.558784809885728	0.637444279346211	0.505896226415094	0.8889	0	0
Root1455	0.512476676469784	0.603268945022288	0.512626262626263	0.9233	0	0
Root1462	0.510933072022586	0.584695393759287	0.517082785808147	0.938	0	0
Root1464	0.529456325388963	0.62184249628529	0.518266253869969	0.8937	0	0
Root147	0.68227316566158	0.729569093610698	0.546162402669633	1	0	0
Root1471	0.543348765413747	0.62035661218425	0.520898315658141	0.9373	0	0
Root1472	0.527912720941765	0.62109955423477	0.51131498470948	0.9233	0	0
Root1480D1	0.564959227674521	0.650817236255572	0.509302325581395	0.9019	0	0
Root1485	0.571133645463313	0.652303120356612	0.50517836593786	0.9019	0	0
Root149	0.595831316618484	0.670133729569094	0.508169014084507	0.9378	0	0
Root1497	0.483148191973019	0.571322436849926	0.511643379906853	0.9072	0	0
Root151	0.518651094258576	0.607726597325409	0.518377693282636	0.8942	0	0
Root154	0.512476676469784	0.599554234769688	0.526075619295958	0.9072	0	0
Root157	0.547979578755341	0.62704309063893	0.516523867809058	0.9318	0	0
Root166	0.520194698705775	0.604011887072808	0.533464566929134	0.89	0	0
Root16D2	0.577308063252106	0.656760772659733	0.505431675242996	0.8845	0	0
Root170	0.543348765413747	0.63075780089153	0.492745211839814	0.903	0	0
Root172	0.597374921065682	0.678306092124814	0.508635097493036	0.9373	0	0
Root179	0.500127840892199	0.583952451708767	0.500318268618714	0.9151	0	0
Root180	0.51556388536418	0.602526002971768	0.526623376623377	0.89	0	0
Root181	0.546435974308143	0.638187221396731	0.528615384615385	0.8945	0	0
Root186	0.520194698705775	0.595096582466568	0.535785953177258	0.8346	0	0
Root187	0.577308063252106	0.664933135215453	0.527712264150943	0.8959	0	0
Root189	0.544892369860945	0.62778603268945	0.487593768032314	0.903	0	0
Root190	0.520194698705775	0.617384843982169	0.538910505836576	0.8914	0	0
Root198D2	0.569590041016115	0.655274888558692	0.505733944954128	0.9019	0	0
Root209	0.534087138730558	0.616641901931649	0.497900419916017	0.8903	0	0
Root214	0.512476676469784	0.599554234769688	0.526075619295958	0.9072	0	0
Root217	0.563415623227323	0.649331352154532	0.503456221198157	0.8903	0	0
Root219	0.561872018780124	0.650074294205052	0.502296211251435	0.8903	0	0
Root22	0.509389467575388	0.595839524517088	0.53042328042328	0.8865	0	0
Root224	0.535630743177756	0.634472511144131	0.514767932489452	0.8973	0	0
Root227	0.510933072022586	0.598068350668648	0.519354838709677	0.8984	0	0
Root231	0.611267361090465	0.684249628528975	0.50715859030837	0.9378	0	0
Root236	0.520194698705775	0.614413075780089	0.54840848806366	0.8928	0	0
Root239	0.700796419027957	0.74517087667162	0.550796265788029	1	1	0
Root240	0.521738303152973	0.61961367013373	0.532907348242811	0.8875	0	0
Root241	0.49086621420901	0.579494799405646	0.526671168129642	0.8973	0	0
Root258	0.611267361090465	0.684249628528975	0.50715859030837	0.9378	0	0
Root264	0.580395272146502	0.664933135215453	0.504794134235759	0.8993	0	0
Root265	0.57422085435771	0.657503714710253	0.51304347826087	0.8975	0	0
Root267	0.552610392096936	0.635958395245171	0.495083863504916	0.8903	0	0
Root268	0.572677249910511	0.647102526002972	0.511150234741784	0.9378	0	0
Root274	0.568046436568917	0.644130757800892	0.516378796902918	0.9396	0	0
